Continent,Region/Country,Product,Variable,Year,Unit,Quantity
America,Colombia,Wine,Consumption,2001,1000 hl,  72
America,Colombia,Wine,Exports,2001,1000 hl,0
America,Colombia,Wine,Imports,2001,1000 hl,  72
America,Colombia,Wine,Consumption,2002,1000 hl,  94
America,Colombia,Wine,Exports,2002,1000 hl,0
America,Colombia,Wine,Imports,2002,1000 hl,  94
America,Colombia,Wine,Consumption,2003,1000 hl,  84
America,Colombia,Wine,Exports,2003,1000 hl,0
America,Colombia,Wine,Imports,2003,1000 hl,  84
America,Colombia,Wine,Consumption,2004,1000 hl,  92
America,Colombia,Wine,Exports,2004,1000 hl,  2
America,Colombia,Wine,Imports,2004,1000 hl,  93
America,Colombia,Wine,Consumption,2005,1000 hl,  111
America,Colombia,Wine,Exports,2005,1000 hl,0
America,Colombia,Wine,Imports,2005,1000 hl,  113
America,Colombia,Wine,Consumption,2006,1000 hl,  122
America,Colombia,Wine,Exports,2006,1000 hl,0
America,Colombia,Wine,Imports,2006,1000 hl,  123
America,Colombia,Wine,Consumption,2007,1000 hl,  130
America,Colombia,Wine,Exports,2007,1000 hl,0
America,Colombia,Wine,Imports,2007,1000 hl,  130
America,Colombia,Wine,Consumption,2008,1000 hl,  121
America,Colombia,Wine,Exports,2008,1000 hl,0
America,Colombia,Wine,Imports,2008,1000 hl,  123
America,Colombia,Wine,Consumption,2009,1000 hl,  144
America,Colombia,Wine,Exports,2009,1000 hl,0
America,Colombia,Wine,Imports,2009,1000 hl,  144
America,Colombia,Wine,Consumption,2010,1000 hl,  142
America,Colombia,Wine,Exports,2010,1000 hl,0
America,Colombia,Wine,Imports,2010,1000 hl,  142
America,Colombia,Wine,Consumption,2011,1000 hl,  129
America,Colombia,Wine,Exports,2011,1000 hl,  1
America,Colombia,Wine,Imports,2011,1000 hl,  117
America,Colombia,Wine,Consumption,2012,1000 hl,  130
America,Colombia,Wine,Exports,2012,1000 hl,0
America,Colombia,Wine,Imports,2012,1000 hl,  144
America,Colombia,Wine,Consumption,2013,1000 hl,  149
America,Colombia,Wine,Exports,2013,1000 hl,0
America,Colombia,Wine,Imports,2013,1000 hl,  154
America,Colombia,Wine,Consumption,2014,1000 hl,  158
America,Colombia,Wine,Exports,2014,1000 hl,0
America,Colombia,Wine,Imports,2014,1000 hl,  162
America,Colombia,Wine,Consumption,2015,1000 hl,  163
America,Colombia,Wine,Exports,2015,1000 hl,0
America,Colombia,Wine,Imports,2015,1000 hl,  164
America,Colombia,Wine,Consumption,2016,1000 hl,  172
America,Colombia,Wine,Exports,2016,1000 hl,0
America,Colombia,Wine,Imports,2016,1000 hl,  181
America,Colombia,Wine,Consumption,2017,1000 hl,  177
America,Colombia,Wine,Exports,2017,1000 hl,0
America,Colombia,Wine,Imports,2017,1000 hl,  174
America,Colombia,Wine,Consumption,2018,1000 hl,  181
America,Colombia,Wine,Exports,2018,1000 hl,0
America,Colombia,Wine,Imports,2018,1000 hl,  189
America,Colombia,Wine,Consumption,2019,1000 hl,  205
America,Colombia,Wine,Exports,2019,1000 hl,0
America,Colombia,Wine,Imports,2019,1000 hl,  222
America,Colombia,Wine,Consumption,2020,1000 hl,  233
America,Colombia,Wine,Exports,2020,1000 hl,  1
America,Colombia,Wine,Imports,2020,1000 hl,  245
America,Colombia,Wine,Consumption,2021,1000 hl,  233
America,Colombia,Wine,Exports,2021,1000 hl,0
America,Colombia,Wine,Imports,2021,1000 hl,  258
America,Colombia,Wine,Exports,2022,1000 hl,0
America,Colombia,Wine,Imports,2022,1000 hl,  334
America,Costa Rica,Wine,Consumption,1995,1000 hl,  20
America,Costa Rica,Wine,Exports,1995,1000 hl,0
America,Costa Rica,Wine,Imports,1995,1000 hl,  20
America,Costa Rica,Wine,Consumption,1996,1000 hl,  21
America,Costa Rica,Wine,Exports,1996,1000 hl,0
America,Costa Rica,Wine,Imports,1996,1000 hl,  21
America,Costa Rica,Wine,Consumption,1997,1000 hl,  29
America,Costa Rica,Wine,Exports,1997,1000 hl,  1
America,Costa Rica,Wine,Imports,1997,1000 hl,  29
America,Costa Rica,Wine,Consumption,1998,1000 hl,  29
America,Costa Rica,Wine,Exports,1998,1000 hl,0
America,Costa Rica,Wine,Imports,1998,1000 hl,  29
America,Costa Rica,Wine,Consumption,1999,1000 hl,  33
America,Costa Rica,Wine,Exports,1999,1000 hl,0
America,Costa Rica,Wine,Imports,1999,1000 hl,  33
America,Costa Rica,Wine,Consumption,2000,1000 hl,  36
America,Costa Rica,Wine,Exports,2000,1000 hl,0
America,Costa Rica,Wine,Imports,2000,1000 hl,  36
America,Costa Rica,Wine,Consumption,2001,1000 hl,  40
America,Costa Rica,Wine,Exports,2001,1000 hl,0
America,Costa Rica,Wine,Imports,2001,1000 hl,  40
America,Costa Rica,Wine,Consumption,2002,1000 hl,  47
America,Costa Rica,Wine,Exports,2002,1000 hl,0
America,Costa Rica,Wine,Imports,2002,1000 hl,  47
America,Costa Rica,Wine,Consumption,2003,1000 hl,  48
America,Costa Rica,Wine,Exports,2003,1000 hl,0
America,Costa Rica,Wine,Imports,2003,1000 hl,  48
America,Costa Rica,Wine,Consumption,2004,1000 hl,  52
America,Costa Rica,Wine,Exports,2004,1000 hl,0
America,Costa Rica,Wine,Imports,2004,1000 hl,  52
America,Costa Rica,Wine,Consumption,2005,1000 hl,  53
America,Costa Rica,Wine,Exports,2005,1000 hl,0
America,Costa Rica,Wine,Imports,2005,1000 hl,  53
America,Costa Rica,Wine,Consumption,2006,1000 hl,  77
America,Costa Rica,Wine,Exports,2006,1000 hl,0
America,Costa Rica,Wine,Imports,2006,1000 hl,  73
America,Costa Rica,Wine,Consumption,2007,1000 hl,  81
America,Costa Rica,Wine,Exports,2007,1000 hl,0
America,Costa Rica,Wine,Imports,2007,1000 hl,  81
America,Costa Rica,Wine,Consumption,2008,1000 hl,  78
America,Costa Rica,Wine,Exports,2008,1000 hl,0
America,Costa Rica,Wine,Imports,2008,1000 hl,  78
America,Costa Rica,Wine,Consumption,2009,1000 hl,  45
America,Costa Rica,Wine,Exports,2009,1000 hl,0
America,Costa Rica,Wine,Imports,2009,1000 hl,  45
America,Costa Rica,Wine,Consumption,2010,1000 hl,  94
America,Costa Rica,Wine,Exports,2010,1000 hl,0
America,Costa Rica,Wine,Imports,2010,1000 hl,  94
America,Costa Rica,Wine,Consumption,2011,1000 hl,  85
America,Costa Rica,Wine,Exports,2011,1000 hl,0
America,Costa Rica,Wine,Imports,2011,1000 hl,  85
America,Costa Rica,Wine,Consumption,2012,1000 hl,  85
America,Costa Rica,Wine,Exports,2012,1000 hl,0
America,Costa Rica,Wine,Imports,2012,1000 hl,  85
America,Costa Rica,Wine,Consumption,2013,1000 hl,  89
America,Costa Rica,Wine,Exports,2013,1000 hl,0
America,Costa Rica,Wine,Imports,2013,1000 hl,  94
America,Costa Rica,Wine,Consumption,2014,1000 hl,  99
America,Costa Rica,Wine,Exports,2014,1000 hl,0
America,Costa Rica,Wine,Imports,2014,1000 hl,  104
America,Costa Rica,Wine,Consumption,2015,1000 hl,  107
America,Costa Rica,Wine,Exports,2015,1000 hl,0
America,Costa Rica,Wine,Imports,2015,1000 hl,  110
America,Costa Rica,Wine,Consumption,2016,1000 hl,  113
America,Costa Rica,Wine,Exports,2016,1000 hl,0
America,Costa Rica,Wine,Imports,2016,1000 hl,  110
America,Costa Rica,Wine,Consumption,2017,1000 hl,  108
America,Costa Rica,Wine,Exports,2017,1000 hl,0
America,Costa Rica,Wine,Imports,2017,1000 hl,  98
America,Costa Rica,Wine,Consumption,2018,1000 hl,  100
America,Costa Rica,Wine,Exports,2018,1000 hl,0
America,Costa Rica,Wine,Imports,2018,1000 hl,  104
America,Costa Rica,Wine,Consumption,2019,1000 hl,  105
America,Costa Rica,Wine,Exports,2019,1000 hl,0
America,Costa Rica,Wine,Imports,2019,1000 hl,  113
America,Costa Rica,Wine,Consumption,2020,1000 hl,  107
America,Costa Rica,Wine,Exports,2020,1000 hl,0
America,Costa Rica,Wine,Imports,2020,1000 hl,  105
America,Costa Rica,Wine,Consumption,2021,1000 hl,  107
America,Costa Rica,Wine,Exports,2021,1000 hl,0
America,Costa Rica,Wine,Imports,2021,1000 hl,  132
America,Costa Rica,Wine,Exports,2022,1000 hl,0
America,Costa Rica,Wine,Imports,2022,1000 hl,  144
America,Cuba,Wine,Consumption,1995,1000 hl,  8
America,Cuba,Wine,Exports,1995,1000 hl,0
America,Cuba,Wine,Imports,1995,1000 hl,  8
America,Cuba,Wine,Production,1995,1000 hl,0
America,Cuba,Wine,Consumption,1996,1000 hl,  11
America,Cuba,Wine,Exports,1996,1000 hl,0
America,Cuba,Wine,Imports,1996,1000 hl,  11
America,Cuba,Wine,Production,1996,1000 hl,0
America,Cuba,Wine,Consumption,1997,1000 hl,  17
America,Cuba,Wine,Exports,1997,1000 hl,0
America,Cuba,Wine,Imports,1997,1000 hl,  17
America,Cuba,Wine,Production,1997,1000 hl,0
America,Cuba,Wine,Consumption,1998,1000 hl,  19
America,Cuba,Wine,Exports,1998,1000 hl,0
America,Cuba,Wine,Imports,1998,1000 hl,  19
America,Cuba,Wine,Production,1998,1000 hl,0
America,Cuba,Wine,Consumption,1999,1000 hl,  171
America,Cuba,Wine,Exports,1999,1000 hl,0
America,Cuba,Wine,Imports,1999,1000 hl,  23
America,Cuba,Wine,Production,1999,1000 hl,  148
America,Cuba,Wine,Consumption,2000,1000 hl,  185
America,Cuba,Wine,Exports,2000,1000 hl,0
America,Cuba,Wine,Imports,2000,1000 hl,  30
America,Cuba,Wine,Production,2000,1000 hl,  156
America,Cuba,Wine,Consumption,2001,1000 hl,  170
America,Cuba,Wine,Exports,2001,1000 hl,0
America,Cuba,Wine,Imports,2001,1000 hl,  30
America,Cuba,Wine,Production,2001,1000 hl,  141
America,Cuba,Wine,Consumption,2002,1000 hl,  140
America,Cuba,Wine,Exports,2002,1000 hl,0
America,Cuba,Wine,Imports,2002,1000 hl,  30
America,Cuba,Wine,Production,2002,1000 hl,  108
America,Cuba,Wine,Consumption,2003,1000 hl,  153
America,Cuba,Wine,Exports,2003,1000 hl,0
America,Cuba,Wine,Imports,2003,1000 hl,  36
America,Cuba,Wine,Production,2003,1000 hl,  110
America,Cuba,Wine,Consumption,2004,1000 hl,  202
America,Cuba,Wine,Exports,2004,1000 hl,0
America,Cuba,Wine,Imports,2004,1000 hl,  39
America,Cuba,Wine,Production,2004,1000 hl,  99
America,Cuba,Wine,Consumption,2005,1000 hl,  139
America,Cuba,Wine,Exports,2005,1000 hl,0
America,Cuba,Wine,Imports,2005,1000 hl,  44
America,Cuba,Wine,Production,2005,1000 hl,  95
America,Cuba,Wine,Consumption,2006,1000 hl,  131
America,Cuba,Wine,Exports,2006,1000 hl,0
America,Cuba,Wine,Imports,2006,1000 hl,  37
America,Cuba,Wine,Production,2006,1000 hl,  94
America,Cuba,Wine,Consumption,2007,1000 hl,  145
America,Cuba,Wine,Exports,2007,1000 hl,0
America,Cuba,Wine,Imports,2007,1000 hl,  43
America,Cuba,Wine,Production,2007,1000 hl,  102
America,Cuba,Wine,Consumption,2008,1000 hl,  160
America,Cuba,Wine,Exports,2008,1000 hl,0
America,Cuba,Wine,Imports,2008,1000 hl,  54
America,Cuba,Wine,Production,2008,1000 hl,  106
America,Cuba,Wine,Consumption,2009,1000 hl,  159
America,Cuba,Wine,Exports,2009,1000 hl,0
America,Cuba,Wine,Imports,2009,1000 hl,  54
America,Cuba,Wine,Production,2009,1000 hl,  104
America,Cuba,Wine,Consumption,2010,1000 hl,  160
America,Cuba,Wine,Exports,2010,1000 hl,0
America,Cuba,Wine,Imports,2010,1000 hl,  68
America,Cuba,Wine,Production,2010,1000 hl,  108
America,Cuba,Wine,Consumption,2011,1000 hl,  163
America,Cuba,Wine,Exports,2011,1000 hl,0
America,Cuba,Wine,Imports,2011,1000 hl,  51
America,Cuba,Wine,Production,2011,1000 hl,  114
America,Cuba,Wine,Consumption,2012,1000 hl,  171
America,Cuba,Wine,Exports,2012,1000 hl,0
America,Cuba,Wine,Imports,2012,1000 hl,  53
America,Cuba,Wine,Production,2012,1000 hl,  124
America,Cuba,Wine,Consumption,2013,1000 hl,  175
America,Cuba,Wine,Exports,2013,1000 hl,0
America,Cuba,Wine,Imports,2013,1000 hl,  58
America,Cuba,Wine,Production,2013,1000 hl,  116
America,Cuba,Wine,Consumption,2014,1000 hl,  178
America,Cuba,Wine,Exports,2014,1000 hl,0
America,Cuba,Wine,Imports,2014,1000 hl,  58
America,Cuba,Wine,Production,2014,1000 hl,  125
America,Cuba,Wine,Consumption,2015,1000 hl,  177
America,Cuba,Wine,Exports,2015,1000 hl,0
America,Cuba,Wine,Imports,2015,1000 hl,  57
America,Cuba,Wine,Production,2015,1000 hl,  115
America,Cuba,Wine,Consumption,2016,1000 hl,  181
America,Cuba,Wine,Exports,2016,1000 hl,0
America,Cuba,Wine,Imports,2016,1000 hl,  74
America,Cuba,Wine,Production,2016,1000 hl,  117
America,Cuba,Wine,Consumption,2017,1000 hl,  186
America,Cuba,Wine,Exports,2017,1000 hl,0
America,Cuba,Wine,Imports,2017,1000 hl,  62
America,Cuba,Wine,Production,2017,1000 hl,  120
America,Cuba,Wine,Consumption,2018,1000 hl,  178
America,Cuba,Wine,Exports,2018,1000 hl,0
America,Cuba,Wine,Imports,2018,1000 hl,  60
America,Cuba,Wine,Production,2018,1000 hl,  114
America,Cuba,Wine,Consumption,2019,1000 hl,  164
America,Cuba,Wine,Exports,2019,1000 hl,  1
America,Cuba,Wine,Imports,2019,1000 hl,  48
America,Cuba,Wine,Production,2019,1000 hl,  106
America,Cuba,Wine,Consumption,2020,1000 hl,  160
America,Cuba,Wine,Exports,2020,1000 hl,0
America,Cuba,Wine,Imports,2020,1000 hl,  23
America,Cuba,Wine,Production,2020,1000 hl,  144
America,Cuba,Wine,Consumption,2021,1000 hl,  159
America,Cuba,Wine,Exports,2021,1000 hl,0
America,Cuba,Wine,Imports,2021,1000 hl,  21
America,Cuba,Wine,Production,2021,1000 hl,  131
America,Cuba,Wine,Exports,2022,1000 hl,0
America,Dominica,Wine,Consumption,1995,1000 hl,  4
America,Dominica,Wine,Exports,1995,1000 hl,0
America,Dominica,Wine,Imports,1995,1000 hl,  4
America,Dominica,Wine,Consumption,1996,1000 hl,  2
America,Dominica,Wine,Exports,1996,1000 hl,0
America,Dominica,Wine,Imports,1996,1000 hl,  2
America,Dominica,Wine,Consumption,1997,1000 hl,  4
America,Dominica,Wine,Exports,1997,1000 hl,0
America,Dominica,Wine,Imports,1997,1000 hl,  4
America,Dominica,Wine,Consumption,1998,1000 hl,  4
America,Dominica,Wine,Exports,1998,1000 hl,0
America,Dominica,Wine,Imports,1998,1000 hl,  4
America,Dominica,Wine,Consumption,1999,1000 hl,  1
America,Dominica,Wine,Exports,1999,1000 hl,0
America,Dominica,Wine,Imports,1999,1000 hl,  1
America,Dominica,Wine,Consumption,2000,1000 hl,  5
America,Dominica,Wine,Exports,2000,1000 hl,0
America,Dominica,Wine,Imports,2000,1000 hl,  5
America,Dominica,Wine,Consumption,2001,1000 hl,  4
America,Dominica,Wine,Exports,2001,1000 hl,0
America,Dominica,Wine,Imports,2001,1000 hl,  4
America,Dominica,Wine,Consumption,2002,1000 hl,  4
America,Dominica,Wine,Exports,2002,1000 hl,0
America,Dominica,Wine,Imports,2002,1000 hl,  5
America,Dominica,Wine,Consumption,2003,1000 hl,  4
America,Dominica,Wine,Exports,2003,1000 hl,  1
America,Dominica,Wine,Imports,2003,1000 hl,  4
America,Dominica,Wine,Consumption,2004,1000 hl,  3
America,Dominica,Wine,Exports,2004,1000 hl,0
America,Dominica,Wine,Imports,2004,1000 hl,  4
America,Dominica,Wine,Consumption,2005,1000 hl,  3
America,Dominica,Wine,Exports,2005,1000 hl,0
America,Dominica,Wine,Imports,2005,1000 hl,  4
America,Dominica,Wine,Consumption,2006,1000 hl,  2
America,Dominica,Wine,Exports,2006,1000 hl,  1
America,Dominica,Wine,Imports,2006,1000 hl,  3
America,Dominica,Wine,Consumption,2007,1000 hl,  4
America,Dominica,Wine,Exports,2007,1000 hl,0
America,Dominica,Wine,Imports,2007,1000 hl,  4
America,Dominica,Wine,Consumption,2008,1000 hl,  3
America,Dominica,Wine,Exports,2008,1000 hl,0
America,Dominica,Wine,Imports,2008,1000 hl,  4
America,Dominica,Wine,Consumption,2009,1000 hl,  3
America,Dominica,Wine,Exports,2009,1000 hl,0
America,Dominica,Wine,Imports,2009,1000 hl,  2
America,Dominica,Wine,Consumption,2010,1000 hl,  2
America,Dominica,Wine,Exports,2010,1000 hl,0
America,Dominica,Wine,Imports,2010,1000 hl,  2
America,Dominica,Wine,Consumption,2011,1000 hl,  2
America,Dominica,Wine,Exports,2011,1000 hl,0
America,Dominica,Wine,Imports,2011,1000 hl,  1
America,Dominica,Wine,Consumption,2012,1000 hl,  1
America,Dominica,Wine,Exports,2012,1000 hl,0
America,Dominica,Wine,Imports,2012,1000 hl,  1
America,Dominica,Wine,Consumption,2013,1000 hl,  1
America,Dominica,Wine,Exports,2013,1000 hl,0
America,Dominica,Wine,Imports,2013,1000 hl,  2
America,Dominica,Wine,Consumption,2014,1000 hl,  1
America,Dominica,Wine,Exports,2014,1000 hl,0
America,Dominica,Wine,Imports,2014,1000 hl,  1
America,Dominica,Wine,Consumption,2015,1000 hl,  1
America,Dominica,Wine,Exports,2015,1000 hl,0
America,Dominica,Wine,Imports,2015,1000 hl,  1
America,Dominica,Wine,Consumption,2016,1000 hl,  1
America,Dominica,Wine,Exports,2016,1000 hl,0
America,Dominica,Wine,Imports,2016,1000 hl,  1
America,Dominica,Wine,Consumption,2017,1000 hl,  1
America,Dominica,Wine,Exports,2017,1000 hl,0
America,Dominica,Wine,Imports,2017,1000 hl,  1
America,Dominica,Wine,Consumption,2018,1000 hl,  1
America,Dominica,Wine,Exports,2018,1000 hl,0
America,Dominica,Wine,Imports,2018,1000 hl,  1
America,Dominica,Wine,Consumption,2019,1000 hl,  1
America,Dominica,Wine,Exports,2019,1000 hl,0
America,Dominica,Wine,Imports,2019,1000 hl,  1
America,Dominica,Wine,Consumption,2020,1000 hl,  1
America,Dominica,Wine,Exports,2020,1000 hl,0
America,Dominica,Wine,Imports,2020,1000 hl,  1
America,Dominica,Wine,Consumption,2021,1000 hl,  1
America,Dominica,Wine,Exports,2021,1000 hl,0
America,Dominica,Wine,Imports,2021,1000 hl,  1
America,Dominica,Wine,Exports,2022,1000 hl,0
America,Dominican Republic,Wine,Consumption,1995,1000 hl,  29
America,Dominican Republic,Wine,Exports,1995,1000 hl,0
America,Dominican Republic,Wine,Imports,1995,1000 hl,  29
America,Dominican Republic,Wine,Consumption,1996,1000 hl,  36
America,Dominican Republic,Wine,Exports,1996,1000 hl,0
America,Dominican Republic,Wine,Imports,1996,1000 hl,  36
America,Dominican Republic,Wine,Consumption,1997,1000 hl,  41
America,Dominican Republic,Wine,Exports,1997,1000 hl,0
America,Dominican Republic,Wine,Imports,1997,1000 hl,  41
America,Dominican Republic,Wine,Consumption,1998,1000 hl,  52
America,Dominican Republic,Wine,Exports,1998,1000 hl,0
America,Dominican Republic,Wine,Imports,1998,1000 hl,  52
America,Dominican Republic,Wine,Consumption,1999,1000 hl,  45
America,Dominican Republic,Wine,Exports,1999,1000 hl,0
America,Dominican Republic,Wine,Imports,1999,1000 hl,  72
America,Dominican Republic,Wine,Consumption,2000,1000 hl,  97
America,Dominican Republic,Wine,Exports,2000,1000 hl,0
America,Dominican Republic,Wine,Imports,2000,1000 hl,  97
America,Dominican Republic,Wine,Consumption,2001,1000 hl,  97
America,Dominican Republic,Wine,Exports,2001,1000 hl,0
America,Dominican Republic,Wine,Imports,2001,1000 hl,  72
America,Dominican Republic,Wine,Consumption,2002,1000 hl,  45
America,Dominican Republic,Wine,Exports,2002,1000 hl,0
America,Dominican Republic,Wine,Imports,2002,1000 hl,  45
America,Dominican Republic,Wine,Consumption,2003,1000 hl,  51
America,Dominican Republic,Wine,Exports,2003,1000 hl,0
America,Dominican Republic,Wine,Imports,2003,1000 hl,  80
America,Dominican Republic,Wine,Consumption,2004,1000 hl,  61
America,Dominican Republic,Wine,Exports,2004,1000 hl,0
America,Dominican Republic,Wine,Imports,2004,1000 hl,  61
America,Dominican Republic,Wine,Consumption,2005,1000 hl,  63
America,Dominican Republic,Wine,Exports,2005,1000 hl,0
America,Dominican Republic,Wine,Imports,2005,1000 hl,  50
America,Dominican Republic,Wine,Consumption,2006,1000 hl,  67
America,Dominican Republic,Wine,Exports,2006,1000 hl,0
America,Dominican Republic,Wine,Imports,2006,1000 hl,  67
America,Dominican Republic,Wine,Consumption,2007,1000 hl,  89
America,Dominican Republic,Wine,Exports,2007,1000 hl,0
America,Dominican Republic,Wine,Imports,2007,1000 hl,  89
America,Dominican Republic,Wine,Consumption,2008,1000 hl,  78
America,Dominican Republic,Wine,Exports,2008,1000 hl,  1
America,Dominican Republic,Wine,Imports,2008,1000 hl,  79
